Sample,End,Position,Substitution,Pos_Count,Neg_Count,Combined_Count,Pos_Total,Neg_Total,Combined_Total,Frequency
DAL195,5p,22,T>C,833,742,1575,2363094,2267388,4630482,0.0003401373766273
DAL195,5p,23,T>C,918,757,1675,2363068,2267398,4630466,0.0003617346504649
DAL195,5p,24,T>C,1010,654,1664,2363067,2267402,4630469,0.0003593588468036
DAL195,5p,25,T>C,765,856,1621,2363135,2267374,4630509,0.0003500695063976
DAL212,3p,1,T>C,15,10,25,4131322,4008153,8139475,3.071451168533597e-06
DAL212,3p,2,T>C,18,9,27,4131322,4008153,8139475,3.317167262016285e-06
DAL212,3p,3,T>C,104,49,153,4131322,4008153,8139475,1.8797281151425613e-05
DAL212,3p,4,T>C,118,119,237,4131322,4008153,8139475,2.91173570776985e-05
DAL212,3p,5,T>C,1162,956,2118,4131322,4008151,8139473,0.0002602134069367
DAL212,3p,6,T>C,1118,1012,2130,4131322,4008151,8139473,0.0002616877038599
DAL212,3p,7,T>C,1210,947,2157,4131322,4008153,8139475,0.000265004806821
DAL212,3p,8,T>C,1362,1185,2547,4131319,4008093,8139412,0.0003129218670832
DAL212,3p,9,T>C,1426,1250,2676,4131316,4008115,8139431,0.0003287699103291
DAL212,3p,10,T>C,1232,1433,2665,4131317,4008102,8139419,0.0003274189472246
DAL212,3p,11,T>C,1452,1131,2583,4131313,4008105,8139418,0.0003173445570678
DAL212,3p,12,T>C,1452,1321,2773,4131314,4008034,8139348,0.0003406906794008
DAL212,3p,13,T>C,1390,1208,2598,4131307,4007923,8139230,0.0003191948132685
DAL212,3p,14,T>C,1405,1312,2717,4131271,4007904,8139175,0.0003338176166503
DAL212,3p,15,T>C,1481,1456,2937,4131254,4007935,8139189,0.0003608467624968
DAL212,3p,16,T>C,1374,1124,2498,4131236,4007982,8139218,0.0003069090912665
DAL212,3p,17,T>C,1313,1357,2670,4131249,4007981,8139230,0.0003280408589018
DAL212,3p,18,T>C,1531,1384,2915,4131222,4007954,8139176,0.0003581443625251
DAL212,3p,19,T>C,1677,1239,2916,4131233,4007956,8139189,0.0003582666528569
DAL212,3p,20,T>C,1465,1635,3100,4131221,4007928,8139149,0.0003808751996062
DAL212,3p,21,T>C,1597,1478,3075,4131228,4007917,8139145,0.0003778038110882
DAL212,3p,22,T>C,1495,1272,2767,4131183,4007898,8139081,0.0003399646716871
DAL212,3p,23,T>C,1441,1288,2729,4131172,4007904,8139076,0.0003352960458902
DAL212,3p,24,T>C,1679,1391,3070,4131124,4007904,8139028,0.0003771949181155
DAL212,3p,25,T>C,1573,1278,2851,4131071,4007924,8138995,0.0003502889484512
DAL212,5p,1,T>C,5,15,20,4131322,4008153,8139475,2.4571609348268777e-06
DAL212,5p,2,T>C,21,25,46,4131307,4008143,8139450,5.65148750836973e-06
DAL212,5p,3,T>C,197,209,406,4131321,4008153,8139474,4.988037310519083e-05
DAL212,5p,4,T>C,196,130,326,4131322,4008153,8139475,4.005172323767811e-05
DAL212,5p,5,T>C,1211,907,2118,4131322,4008153,8139475,0.0002602133429981
DAL212,5p,6,T>C,1306,974,2280,4131322,4008153,8139475,0.0002801163465702
DAL212,5p,7,T>C,1254,1086,2340,4131322,4008153,8139475,0.0002874878293747
DAL212,5p,8,T>C,1690,1438,3128,4131248,4008153,8139401,0.0003843034641001
DAL212,5p,9,T>C,1419,1130,2549,4131243,4008153,8139396,0.0003131682006871
DAL212,5p,10,T>C,1405,1015,2420,4131179,4008148,8139327,0.000297321879315
DAL212,5p,11,T>C,1948,1268,3216,4131234,4008143,8139377,0.0003951162355546
DAL212,5p,12,T>C,1971,1278,3249,4131187,4008141,8139328,0.00039917300298
DAL212,5p,13,T>C,1417,1364,2781,4131181,4008142,8139323,0.0003416746085638
DAL212,5p,14,T>C,1223,1204,2427,4131134,4008108,8139242,0.000298185015263
DAL212,5p,15,T>C,1612,1519,3131,4131156,4008091,8139247,0.0003846793198437
DAL212,5p,16,T>C,1425,1293,2718,4131154,4008081,8139235,0.0003339380175163
DAL212,5p,17,T>C,1500,1216,2716,4131159,4008081,8139240,0.0003336920891876
DAL212,5p,18,T>C,1496,1233,2729,4131113,4008066,8139179,0.0003352918027727
DAL212,5p,19,T>C,1521,1441,2962,4131040,4008052,8139092,0.0003639226586946
DAL212,5p,20,T>C,1535,1213,2748,4131020,4008040,8139060,0.000337631126936
DAL212,5p,21,T>C,1585,1398,2983,4130973,4008040,8139013,0.0003665063564832
DAL212,5p,22,T>C,1706,1432,3138,4131015,4007967,8138982,0.0003855519031741
DAL212,5p,23,T>C,1522,1312,2834,4131005,4007962,8138967,0.0003482014363739
DAL212,5p,24,T>C,1722,1515,3237,4131060,4007918,8138978,0.000397715782006
DAL212,5p,25,T>C,1459,1185,2644,4131016,4007614,8138630,0.0003248704020209
DAL218,3p,1,T>C,79,21,100,6952891,6658031,13610922,7.347040854396197e-06
DAL218,3p,2,T>C,80,61,141,6952891,6658031,13610922,1.035932760469864e-05
DAL218,3p,3,T>C,196,147,343,6952891,6658030,13610921,2.5200351982059116e-05
DAL218,3p,4,T>C,331,306,637,6952891,6658031,13610922,4.6800650242503775e-05
DAL218,3p,5,T>C,2699,2236,4935,6952891,6658031,13610922,0.0003625764661644
DAL218,3p,6,T>C,2791,2628,5419,6952891,6658030,13610921,0.0003981361731509
DAL218,3p,7,T>C,2797,2431,5228,6952891,6658026,13610917,0.000384103436969
DAL218,3p,8,T>C,2820,2832,5652,6952887,6657945,13610832,0.0004152574949128
DAL218,3p,9,T>C,3505,3293,6798,6952882,6657945,13610827,0.0004994553233245
DAL218,3p,10,T>C,4350,3618,7968,6952881,6657960,13610841,0.0005854156991474
DAL218,3p,11,T>C,3181,3855,7036,6952866,6657905,13610771,0.0005169435295032
DAL218,3p,12,T>C,3703,3257,6960,6952858,6657882,13610740,0.0005113608811864
DAL218,3p,13,T>C,4651,2893,7544,6952870,6657811,13610681,0.0005542705761746
DAL218,3p,14,T>C,3474,3342,6816,6952816,6657779,13610595,0.000500786335939
DAL218,3p,15,T>C,4579,3456,8035,6952788,6657738,13610526,0.0005903519085155
DAL218,3p,16,T>C,4069,3323,7392,6952760,6657689,13610449,0.00054311213392
DAL218,3p,17,T>C,3708,3060,6768,6952737,6657651,13610388,0.0004972672344094
DAL218,3p,18,T>C,4310,3709,8019,6952711,6657672,13610383,0.0005891825380667
DAL218,3p,19,T>C,3824,4014,7838,6952716,6657697,13610413,0.0005758825981254
DAL218,3p,20,T>C,3842,2775,6617,6952697,6657752,13610449,0.0004861705884941
DAL218,3p,21,T>C,5046,3299,8345,6952660,6657692,13610352,0.0006131362363001
DAL218,3p,22,T>C,4753,2653,7406,6952654,6657637,13610291,0.0005441470722411
DAL218,3p,23,T>C,4056,3277,7333,6952651,6657632,13610283,0.0005387838004544
DAL218,3p,24,T>C,4613,3105,7718,6952669,6657588,13610257,0.0005670723190605
DAL218,3p,25,T>C,4182,3492,7674,6952605,6657566,13610171,0.0005638430259252
DAL218,5p,1,T>C,42,130,172,6952891,6658031,13610922,1.263691026956146e-05
DAL218,5p,2,T>C,190,66,256,6952874,6658014,13610888,1.880847157070134e-05
DAL218,5p,3,T>C,1117,247,1364,6952891,6658031,13610922,0.0001002136372539
DAL218,5p,4,T>C,376,334,710,6952891,6658031,13610922,5.2163990066213e-05
DAL218,5p,5,T>C,2097,4125,6222,6952891,6658031,13610922,0.0004571328819605
DAL218,5p,6,T>C,2508,3314,5822,6952891,6658031,13610922,0.0004277447185429
DAL218,5p,7,T>C,2971,2216,5187,6952888,6658031,13610919,0.0003810910931142
DAL218,5p,8,T>C,4869,3324,8193,6952719,6658029,13610748,0.0006019507524494
DAL218,5p,9,T>C,3944,2673,6617,6952736,6658029,13610765,0.000486159301112
DAL218,5p,10,T>C,2935,2707,5642,6952716,6658028,13610744,0.0004145254660582
DAL218,5p,11,T>C,4165,3484,7649,6952715,6658016,13610731,0.0005619830411753
DAL218,5p,12,T>C,5480,5854,11334,6952625,6658005,13610630,0.0008327314753248
DAL218,5p,13,T>C,3226,2605,5831,6952475,6658005,13610480,0.0004284198646925
DAL218,5p,14,T>C,4477,2952,7429,6952554,6657955,13610509,0.0005458282272911
DAL218,5p,15,T>C,4493,3672,8165,6952449,6657923,13610372,0.0005999101273646
DAL218,5p,16,T>C,4289,2809,7098,6952253,6657920,13610173,0.0005215216588356
DAL218,5p,17,T>C,3700,3014,6714,6952350,6657874,13610224,0.0004933056208332
DAL218,5p,18,T>C,5010,2869,7879,6952457,6657843,13610300,0.000578899803825
DAL218,5p,19,T>C,4029,3420,7449,6952296,6657770,13610066,0.0005473154942819
DAL218,5p,20,T>C,4944,2970,7914,6952289,6657772,13610061,0.0005814815965924
DAL218,5p,21,T>C,4819,3486,8305,6952371,6657729,13610100,0.0006102085950874
DAL218,5p,22,T>C,5526,3317,8843,6952322,6657786,13610108,0.0006497376802594
DAL218,5p,23,T>C,4097,3298,7395,6952288,6657745,13610033,0.0005433491601379
DAL218,5p,24,T>C,4680,3373,8053,6952375,6657772,13610147,0.0005916908906274
DAL218,5p,25,T>C,4002,3311,7313,6952272,6657720,13609992,0.0005373258118006
DAL224,3p,1,T>C,59,9,68,4609472,4586477,9195949,7.39456036565666e-06
DAL224,3p,2,T>C,72,29,101,4609471,4586476,9195947,1.0983099402378028e-05
DAL224,3p,3,T>C,195,100,295,4609472,4586477,9195949,3.207934276277522e-05
DAL224,3p,4,T>C,208,200,408,4609472,4586477,9195949,4.436736219393997e-05
DAL224,3p,5,T>C,698,890,1588,4609472,4586477,9195949,0.000172684733245
DAL224,3p,6,T>C,1208,1252,2460,4609472,4586477,9195949,0.0002675090955811
DAL224,3p,7,T>C,843,846,1689,4609472,4586476,9195948,0.0001836678502314
DAL224,3p,8,T>C,1377,1234,2611,4609469,4586423,9195892,0.0002839311292477
DAL224,3p,9,T>C,1175,985,2160,4609466,4586431,9195897,0.0002348873633534
DAL224,3p,10,T>C,1531,1245,2776,4609461,4586371,9195832,0.0003018758933395
DAL224,3p,11,T>C,1050,1070,2120,4609461,4586382,9195843,0.0002305389511325
DAL224,3p,12,T>C,1789,941,2730,4609458,4586384,9195842,0.0002968733042607
DAL224,3p,13,T>C,1665,1174,2839,4609454,4586364,9195818,0.0003087272932108
DAL224,3p,14,T>C,1324,1299,2623,4609412,4586293,9195705,0.0002852418601945
DAL224,3p,15,T>C,1898,1862,3760,4609400,4586272,9195672,0.0004088880073147
DAL224,3p,16,T>C,2067,5910,7977,4609379,4586240,9195619,0.0008674783067893
DAL224,3p,17,T>C,1805,1797,3602,4609381,4586216,9195597,0.0003917092060471
DAL224,3p,18,T>C,1916,1812,3728,4609363,4586282,9195645,0.0004054092997282
DAL224,3p,19,T>C,1536,1088,2624,4609353,4586195,9195548,0.0002853554785424
DAL224,3p,20,T>C,1337,1767,3104,4609344,4586225,9195569,0.00033755388057
DAL224,3p,21,T>C,1994,1955,3949,4609343,4586223,9195566,0.0004294461047857
DAL224,3p,22,T>C,1765,1451,3216,4609324,4586172,9195496,0.0003497364361857
DAL224,3p,23,T>C,2286,1971,4257,4609323,4586083,9195406,0.0004629485636632
DAL224,3p,24,T>C,3554,1681,5235,4609325,4586202,9195527,0.0005692985296003
DAL224,3p,25,T>C,2248,1363,3611,4609265,4586173,9195438,0.0003926947253627
DAL224,5p,1,T>C,11,32,43,4609472,4586477,9195949,4.675971995929947e-06
DAL224,5p,2,T>C,21,40,61,4609461,4586469,9195930,6.633369327517717e-06
DAL224,5p,3,T>C,402,326,728,4609468,4586477,9195945,7.916532776131218e-05
DAL224,5p,4,T>C,339,317,656,4609471,4586477,9195948,7.133576657893238e-05
DAL224,5p,5,T>C,582,699,1281,4609471,4586477,9195948,0.0001393004832128
DAL224,5p,6,T>C,771,689,1460,4609472,4586477,9195949,0.000158765560792
DAL224,5p,7,T>C,743,816,1559,4609471,4586477,9195948,0.0001695311891715
DAL224,5p,8,T>C,1271,1147,2418,4609397,4586477,9195874,0.0002629440116295
DAL224,5p,9,T>C,1755,1027,2782,4609357,4586473,9195830,0.0003025284286464
DAL224,5p,10,T>C,1015,904,1919,4609338,4586470,9195808,0.0002086820429482
DAL224,5p,11,T>C,2553,1217,3770,4609388,4586469,9195857,0.000409967227633
DAL224,5p,12,T>C,1606,1284,2890,4609357,4586464,9195821,0.0003142731899631
DAL224,5p,13,T>C,1543,1003,2546,4609320,4586461,9195781,0.0002768660976158
DAL224,5p,14,T>C,922,1087,2009,4609270,4586428,9195698,0.0002184717244955
DAL224,5p,15,T>C,1153,1293,2446,4609299,4586416,9195715,0.00026599345456
DAL224,5p,16,T>C,1747,1010,2757,4609292,4586373,9195665,0.0002998151846549
DAL224,5p,17,T>C,1104,1222,2326,4609285,4586385,9195670,0.0002529451361347
DAL224,5p,18,T>C,1540,1301,2841,4609226,4586351,9195577,0.0003089528802814
DAL224,5p,19,T>C,2589,1210,3799,4609203,4586337,9195540,0.0004131350633024
DAL224,5p,20,T>C,939,981,1920,4609148,4586313,9195461,0.0002087986670815
DAL224,5p,21,T>C,1232,1194,2426,4609195,4586347,9195542,0.0002638234918615
DAL224,5p,22,T>C,1450,1078,2528,4609138,4586312,9195450,0.0002749185738598
DAL224,5p,23,T>C,1493,1186,2679,4609100,4586313,9195413,0.000291340910952
DAL224,5p,24,T>C,2295,1547,3842,4609109,4586316,9195425,0.0004178164685155
DAL224,5p,25,T>C,1154,1147,2301,4609125,4586257,9195382,0.0002502343023922
DAL227,3p,1,T>C,35,18,53,3765386,3771243,7536629,7.032321744907438e-06
DAL227,3p,2,T>C,67,45,112,3765386,3771243,7536629,1.4860755385464774e-05
DAL227,3p,3,T>C,52,64,116,3765386,3771243,7536629,1.5391496649231373e-05
DAL227,3p,4,T>C,70,101,171,3765386,3771243,7536629,2.2689189026022112e-05
DAL227,3p,5,T>C,447,464,911,3765386,3771243,7536629,0.0001208763228228
DAL227,3p,6,T>C,519,564,1083,3765386,3771243,7536629,0.0001436981971648
DAL227,3p,7,T>C,387,681,1068,3765386,3771243,7536629,0.0001417079174256
DAL227,3p,8,T>C,600,496,1096,3765386,3771207,7536593,0.0001454238009137
DAL227,3p,9,T>C,658,798,1456,3765384,3771218,7536602,0.0001931905121167
DAL227,3p,10,T>C,714,856,1570,3765382,3771209,7536591,0.0002083169963714
DAL227,3p,11,T>C,699,576,1275,3765378,3771214,7536592,0.000169174608364
DAL227,3p,12,T>C,738,690,1428,3765377,3771173,7536550,0.000189476617285
DAL227,3p,13,T>C,653,669,1322,3765373,3771183,7536556,0.0001754116867173
DAL227,3p,14,T>C,1169,569,1738,3765341,3771166,7536507,0.0002306108121441
DAL227,3p,15,T>C,823,759,1582,3765341,3771186,7536527,0.0002099110107347
DAL227,3p,16,T>C,756,695,1451,3765340,3771079,7536419,0.0001925317581201
DAL227,3p,17,T>C,690,601,1291,3765328,3771049,7536377,0.0001713024706699
DAL227,3p,18,T>C,1199,690,1889,3765321,3771036,7536357,0.000250651607932
DAL227,3p,19,T>C,862,530,1392,3765313,3771111,7536424,0.0001847029838023
DAL227,3p,20,T>C,898,637,1535,3765308,3771082,7536390,0.0002036784189777
DAL227,3p,21,T>C,943,584,1527,3765307,3771104,7536411,0.0002026163382013
